,Tweet_ID,Tweet_Text,Emojis
1063,1394051612902100995,Elon Musk implies Tesla could dump its bitcoin holdings https://t.co/xE6BoMNf1l,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :joy:
1064,1394051451740164102,Bitcoin slides after Elon Musk appears to suggest in a tweet that Tesla might dump its holdings of the cryptocurrency https://t.co/OJOFgXKllZ,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :joy:
1065,1394051036462071808,Bitcoin is down 20% since @ElonMusk started shitposting.   And you wonder why some people are mad? 🤔 https://t.co/WDMvcptFsK,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :angry:
1066,1394050807927037955,Deleting my Elon tweets because it's really not something that I care too much about. I trade charts and not news. I think news only support TA. There's always FUD at the bottoms and good news at the tops. My Elon tweets were just for fun.,:wink: :thumbsup: :ok_hand: :facepunch: :stuck_out_tongue_winking_eye:
1067,1394050261954580483,Fck $BTC  I said before alts Will soon make u forgot about this whole @elonmusk shit show  #ALTSEASON,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :sunglasses: :muscle:
1068,1394050221223653376,Elon Musk may now be the most powerful person in the world.  Let that sink in.,:joy: :wink: :skull: :thumbsup: :clap:
1069,1394050173404291072,People need to realize that #Bitcoin doesn’t need Elon or Tesla to succeed lol,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :clap:
1070,1394049995804798976,"It is pretty unlikely that TSLA will dump its #Bitcoin holdings.  As much fun as Elon is having manipulating the caninecoin market, most public company board members prefer not to have their companies actively trading or manipulating major public markets (BTC or otherwise).",:wink: :confused: :rage: :thumbsup: :stuck_out_tongue_winking_eye:
1071,1394049933032902659,elon could have been a huge leader in the crypto space.  Instead he decided to be a meme coin shiller  What could have been...,
1072,1394049932949180419,Whole CT to Elon today !  https://t.co/0os0gHOpsp,:angry: :wink: :blue_heart: :hand: :expressionless:
1073,1394049891412885504,Berating Elon is counter-productive.,:wink: :thumbsup: :rage: :stuck_out_tongue_winking_eye: :angry:
1074,1394049741244272640,@insaneppltweets I mean it’s a response to a transphobic tweet I’d say both are level and I hope Elon read it,
1075,1394049609878712334,"If there’s one lesson I hope everyone learned this week, it’s that you don’t piss off @elonmusk 🤣",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :facepunch: :joy:
1076,1394049367020118018,Just got off the phone with Bitcoin’s CEO. He said the company doesn’t give a fuck about Elon Musk.,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :smile:
1077,1394049313530130436,Elon Musk Sends Bitcoin Tumbling With A One-Word Tweet https://t.co/AcG4HryLuS,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :smile:
1078,1394049311306964993,@apok_knight @kj9448 @Rampage4real @KChampbell @Cocochaneladair @CEOAdam @elonmusk @TradesTrey @MorganRalston @TaraBull808 @LivesTorrence @LancelottMusic @TrustTheProcesx @ElsaToDaMoon This is what we’re doing https://t.co/GcLcal1g6m,
1079,1394049216972922883,@elonmusk I made it easy for you to retweet https://t.co/8WJjRTJBro,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :joy:
1080,1394049161952104448,This is all because we made fun of Elon’s SNL performance isn’t it,:wink: :stuck_out_tongue_winking_eye: :joy: :thumbsup: :confused:
1081,1394048942652919810,So much division in the #Crypto world between $DOGE &amp; $BTC holders   @elonmusk has caused mayhem 🤣🤣🤣🤣  Sitting here watching him troll..  #ElonMusk https://t.co/5lAiZsUR5v,:wink: :rage: :angry: :thumbsup: :information_desk_person:
1082,1394048940467707905,Hey you #btc peeps! @elonmusk is not here to make you rich! He is a here to accelerate the transition to sustainable energy and make us a multi planetary race. He is our EV and starship guy. Go find your own guy.,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :smile:
1083,1394048621801140225,"@JRNYcrypto Why are people hating on Elon, yet Vitalik basically screwing over Shiba for “charity” has now gone under the radar? ¯\_(ツ)_/¯",
1084,1394048034833530880,So Elon is dumping on BTC before actually dumping his BTC?...I thought he was smart?...dude is reking his own investment...kinda like when he called his Tesla stock overpriced...🤷‍♂️,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :confused: :smile:
1085,1394047846924656640,Allow me to break this down for you:  Elon is bagholding $DOGE. The world's richest man got showered in the 2021 equalavent of Pandacoin.,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :smile:
1086,1394047759511171076,LET's WALLSTREET BET #BITCOIN AGAINST THE @ELONMUSK SHORT! 😆,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :rage:
1087,1394047500529676289,Just think how bullish it will be once Elon figures out crypto,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :joy:
1088,1394047326398861316,"So goofy ass Pomp who only invests in “Picks n Shovels” thinks he’s smarter than the guy who started PayPal, Tesla, and SpaceX?   Sure buddy 😂   @elonmusk 👉 #XRP = 🌱 🌍 https://t.co/UcL1p1lDZO",:wink: :joy: :stuck_out_tongue_winking_eye: :angry: :thumbsup:
1089,1394046729796812802,Surprised at the level of interaction Elon is giving CT here.... https://t.co/e3JqOWwyqp,:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :rage:
1090,1394046283111862272,So @elonmusk wants to dump the only thing that ever made Tesla any money? https://t.co/T2EmARr93l,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :confused: :rage:
1091,1394046177826549768,"Now Bitcoin Maxis are trying to short @Tesla.  That's bright.  Let's go short the company that is about to do record sales because of Doge.  I guess when you just got your ass kicked, the best plan is to revert to kicking your own ass.    @elonmusk",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :angry:
1092,1394046143533752320,@elonmusk @loshan1212 @itsALLrisky Stellar Lumens are ideal for this purpose.,
1093,1394045857444605953,#Bitcoin tumbles as Elon Musk implied in a Twitter exchange on Sunday that Tesla may sell or has sold its Bitcoin holdings. https://t.co/ddsstZEhzE https://t.co/PdheNeTK3u,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :rage:
1094,1394045218756825090,"Crypto is a distraction for Tesla, @elonmusk, and it intertwines the Tesla story with Bitcoin. Take the profits. Accept Doge for cars if you wish as a novelty, but holding crypto is too much drama. I agree with @garyblack00 on this. Separate project to make crypto greener maybe?",:thumbsup: :wink: :rage: :angry: :confused:
1095,1394045019959476224,Elon Musk has made it so that instead of losing money 5 days this week I lost money 7 days this week,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :smile:
1096,1394044968524816389,"Prices of the leading cryptocurrencies continued to slide Sunday, with bitcoin falling after Elon Musk suggested Tesla has sold or may sell its remaining bitcoin assets. https://t.co/vrFskRNoEH",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :angry: :rage:
1097,1394044929517801483,Crypto has made @elonmusk angry https://t.co/PUOg1Z0IdW,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :sunglasses:
1098,1394044857056956416,"Also, found this very interesting article about Amber Heard and Elon Musk.  Really revives Jennifer Howell's statement about the fact that they were fighting over frozen embryos.  #JusticeForJohnnyDepp #JusticeForDVVictims #Scamber https://t.co/M8RH6B52yW",:wink: :stuck_out_tongue_winking_eye: :smile: :thumbsup: :confused:
1099,1394044781437898759,ELON is confused !,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :confused: :joy:
1100,1394044683333025798,.@elonmusk smells.,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :hand:
1101,1394044622276595712,The Elon effect will get smaller and smaller overtime. It is no match for the global retail &amp; institutional demand of crypto,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
1102,1394044375496286216,"What if, and I’m just spitballing here, Elon Musk is a fucking moron grifter that just jumps on to the last thought in his head that helps his near term psyche.",:wink: :stuck_out_tongue_winking_eye: :joy: :eyes: :thumbsup:
1103,1394044238761840642,There is no one I know that has a bigger ego than @elonmusk besides Donald Trump.  Make no mistake about it:  the next few yrs will be a #BTC vs Elon doge army war.  Elon is going all in Doge and will fight the #BTC community until he wins. He will spend whatever it takes to win. https://t.co/Dawyj1fLh1,:thumbsup: :rage: :angry: :wink: :facepunch:
1104,1394044154217472004,I think my bro @elonmusk likes Cardano Ada 😘 https://t.co/ZOhPfWUpxM,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :confused:
1105,1394044064052416514,FUCK ELON,:wink: :joy: :rage: :facepunch: :stuck_out_tongue_winking_eye:
1106,1394043831604195330,You will be richer than Elon Mush this week. Amen?,:wink: :joy: :stuck_out_tongue_winking_eye: :eyes: :thumbsup:
1107,1394043511775784966,Fuck you so much for this @elonmusk,:thumbsup: :stuck_out_tongue_winking_eye: :wink: :rage: :cry:
1108,1394043387653853189,Elon means nothing I'm still fucking super bullish 🔥🔥🔥 #Crypto 🔥🔥,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :smile:
1109,1394043217486692353,Is there any reason to Tweet about energy stuff tomorrow? We all know its gonna be 100% Bitcoin and Elon Musk fury.   This just might be the tipping point for Elon - his cult has helped $TSLA valuation until now. Wonder if the fanboys will turn on him. Seems possible.,:wink: :rage: :thumbsup: :confused: :stuck_out_tongue_winking_eye:
1110,1394043197953871876,2020 Trump‘s tweets moved the market  2021 Elon‘s tweets move the market,:wink: :stuck_out_tongue_winking_eye: :joy: :thumbsup: :eyes:
1111,1394043089103343622,"Convo with my girl tonight  “Bitcoin puked tonight, Elon said he was selling”  “How much is it?”  “Sitting on $44k”  “That’s still quite high I feel. It was just 3k wasn’t it? Doesn’t feel that long ago. In a few years you’ll be saying you should have bought $44k *chuckles*” https://t.co/dQo04HIro0",:wink: :thumbsup: :smirk: :clap: :joy:
1112,1394042904113516545,Pretty sure I just passed @elonmusk driving on the interstate https://t.co/b0ywvurpgC,
1113,1394042665310818305,Hey @elonmusk you need psychological treatment... #ElonMusk,:joy: :wink: :mask: :no_good: :hand:
1114,1394042590908108802,"elon, just invest in what you believe in.",:wink: :stuck_out_tongue_winking_eye: :smile: :joy: :thumbsup:
1115,1394042585128214528,Who wants to join our super secret crypto club @cryptoiluminati?  No @elonmusk allowed.,:pray: :sob: :cry: :heart: :eyes:
1116,1394042575850381316,"@elonmusk @ChainLinkGod @PeterMcCormack I know you weren't paying attention in 2017, but the block size war proved once, and forever, that miners do NOT ""control"" #Bitcoin; they serve Bitcoin.  Even if just a single entity was mining it would not control Bitcoin. This is the power of Bitcoin's decentralized consensus.",
1117,1394042537267052551,Elon is really still doing the biggest ad campaign for XRP...,
1118,1394042440911368193,"@PeterSchiff @elonmusk @PeterMcCormack Stop trying to make gold happen, it’s not going to happen https://t.co/2OvhpArN0x",
1119,1394042338478014464,"@PeterMcCormack @ZERONETWORTH_ Dude, Elon will get angrier and dump bitocin by tomorrow",
1120,1394042274863009795,Dogecoin is crashing after @elonmusk says he wants to go all in on Doge!   You can't make this stuff up! https://t.co/Rs7o8WPwoG,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :confused:
1121,1394042111973068800,"nothing fuels Elon like someone telling him he can’t do something....  with thousands of $btc maxies screaming that #dogecoin is worthless, whatchu think he’s gonna do?",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :facepunch:
1122,1394041991726604289,FUCK ELON COIN SOARS! $TSLA https://t.co/f3kHXiy2Wf,:joy: :wink: :stuck_out_tongue_winking_eye: :thumbsup: :skull:
1123,1394041862470594567,"So @elonmusk buys #bitcoin via @Tesla.  Hypes it up, single-handedly pumping the markets.... and now is dumping the top while fudding it.  Can someone please explain to me how this is legal? https://t.co/r1ThjxsGDB",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :angry:
1124,1394041838068187136,@elonmusk please tweet something bullish about Crypto. 📈,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :smile:
1125,1394041758967898112,"I remember when #BNB pumped hard, @cz_binance was actually not happy. He said slowly but surely is better.  This is the difference between someone builds and someone trolls like Elon",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :smile:
1126,1394041736163434497,"And on cue, Elon Musk (according to a Twitter exchange) may have sold some or all of his bitcoin holdings. https://t.co/gzlZmg6Th7… Bitcoin trades to $44.4K, down $3200 or -7%. @jimcramer @tomkeene @andrewrsorkin @SquawkCNBC https://t.co/yveXOyfjgf",:rage: :wink: :confused: :stuck_out_tongue_winking_eye: :angry:
1127,1394041684913238016,Need Elon D34D within the next 24hrs,:joy: :stuck_out_tongue_winking_eye: :skull: :flushed: :thumbsup:
1128,1394041629862936576,Elon musk is buying all your #Bitcoin he doesn't give a shit about how much electricity it uses. He just cares about the price EOY. He'll FUD It lower temporarily using $DOGE as a distraction then run it back like you ain't seen before. Bookmark this too,:wink: :thumbsup: :smile: :joy: :skull:
